,fig_num,quantity,name_mfig,num_parts_mfig,id,set_num,name_set,year,theme_id
1187,fig-008740,1,"Woman, Plain Black Torso, Blue Legs, Black Hair",4,99370,1589-1,Town Square,1978,67
1188,fig-005110,1,"Chef - White Torso, Light Gray Legs (3626b Head)",4,3322,6302-1,Mini-Figure Set,1982,67
1189,fig-000285,1,"Man, Blue Shirt, Blue Legs, Red Hard Hat",4,3322,6302-1,Mini-Figure Set,1982,67
1190,fig-008478,1,"Woman, White Top with Yellow Necklace, Blue Legs, Red Hair",4,3322,6302-1,Mini-Figure Set,1982,67
1191,fig-008479,1,"Man, Black Jacket over Red Shirt, White Legs, Brown Hair",4,3322,6302-1,Mini-Figure Set,1982,67
1192,fig-008480,1,"Man, Blue Jacket with Tie and Three Buttons, Black Legs, Black Hat",4,3322,6302-1,Mini-Figure Set,1982,67
1193,fig-008481,1,"Woman, White Top with Large Red Stripe and 2 Blue Stripes, Red Legs, Black Hair",4,3322,6302-1,Mini-Figure Set,1982,67
1194,fig-005110,1,"Chef - White Torso, Light Gray Legs (3626b Head)",4,12841,675-1,Snack Bar,1979,67
1195,fig-008743,1,"Man, Black Vest over Blue Shirt, Black Legs, Brown Hair",4,12841,675-1,Snack Bar,1979,67
1196,fig-009558,1,"Racer, White, Green, and Red Jumpsuit, Red Helmet with Visor",5,163,30314-1,Go-Kart Racer,2015,52
1197,fig-001111,1,"Rapunzel - Medium Lavender Dress, Flowers in Hair",6,173,41065-1,Rapunzel's Best Day Ever,2016,579
1198,fig-000194,1,Spaceman (2447 Visor),5,179,1413-1,Rover,2001,135
1199,fig-000194,1,Spaceman (2447 Visor),5,3726,7301-1,Rover,2001,135
1200,fig-000194,1,Spaceman (2447 Visor),5,8525,7309-1,Rover,2001,135
1201,fig-000194,1,Spaceman (2447 Visor),5,14562,1195-1,Alien Encounter,2001,135
1202,fig-006957,1,"Martian, Vega",5,14562,1195-1,Alien Encounter,2001,135
1203,fig-001329,1,Downhill Skier,4,182,8833-7,Downhill Skier,2012,543
1204,fig-007690,1,Baby with White Body - Head with no neck,2,186,60134-1,People Pack - Fun in the Park,2016,52
1205,fig-009778,1,"Boy, Open Dark Azure Hoodie with Zipper, Short Dark Tan Legs, Bright Light Yellow Hair",4,186,60134-1,People Pack - Fun in the Park,2016,52
1206,fig-009779,1,"Boy, Classic Spaceman on Shirt, Short Dark Blue Legs, Blue Cap",4,186,60134-1,People Pack - Fun in the Park,2016,52
1207,fig-009780,1,"Woman, Dark Blue Suit, Reddish Brown Hair, Glasses",4,186,60134-1,People Pack - Fun in the Park,2016,52
1208,fig-009781,1,"Man, Black and Lime Jacket, White Helmet",4,186,60134-1,People Pack - Fun in the Park,2016,52
1209,fig-009782,1,"Woman, Light Bluish Gray Overalls with Paint Stains, Medium Nougat Hair",4,186,60134-1,People Pack - Fun in the Park,2016,52
1210,fig-009783,1,"Man, Red Flannel Shirt, Blue Legs, Black Hair, Beard",4,186,60134-1,People Pack - Fun in the Park,2016,52
1211,fig-009784,1,"Girl, Bright Pink Striped Top with Cat Head, Short Dark Azure Legs, Dark Tan Hair, Glasses",4,186,60134-1,People Pack - Fun in the Park,2016,52
1212,fig-009785,1,"Girl, Open Bright Light Blue Hoodie over Dark Purple Shirt with Star, Short Medium Lavender Legs, Bright Light Yellow Hair",4,186,60134-1,People Pack - Fun in the Park,2016,52
1213,fig-009786,1,"Chef, Red Neckerchief, Dark Ran Legs, Butchers Hat",4,186,60134-1,People Pack - Fun in the Park,2016,52
1214,fig-009787,1,"Man, Medium Nougat Argyle Sweater, Reddish Brown Legs, Moustache and Glasses",4,186,60134-1,People Pack - Fun in the Park,2016,52
1215,fig-009788,1,"Woman, Bright Light Blue Cardigan, Tan Legs, White Hair, Glasses",4,186,60134-1,People Pack - Fun in the Park,2016,52
1216,fig-009789,1,"Woman, Green Overalls over Red Plaid Shirt, Dark Brown Hair",4,186,60134-1,People Pack - Fun in the Park,2016,52
1217,fig-009790,1,"Man, Light Bluish Gray Hoodie over Dark Red Shirt, Dark Blue Legs, Beanie Hat",4,186,60134-1,People Pack - Fun in the Park,2016,52
1218,fig-009791,1,"Woman, Open Medium Lavender Shirt over Lavender Top, Medium Blue Legs, Dark Orange Hair",4,186,60134-1,People Pack - Fun in the Park,2016,52
1219,fig-007690,1,Baby with White Body - Head with no neck,2,1305,10255-1,Assembly Square,2017,155
1220,fig-008311,1,"Chef, Red Neckerchief, Light Bluish Gray Legs",4,1305,10255-1,Assembly Square,2017,155
1221,fig-008312,1,Ballerina,5,1305,10255-1,Assembly Square,2017,155
1222,fig-008313,1,"Barista, White Torso, Reddish Brown Apron, Sand Blue Legs, Dark Grey Shadows",4,1305,10255-1,Assembly Square,2017,155
1223,fig-008314,1,Dentist,4,1305,10255-1,Assembly Square,2017,155
1224,fig-008315,1,"Medium Lavender Torso, Tan Leg, Black Hair",4,1305,10255-1,Assembly Square,2017,155
1225,fig-008316,1,"Bright Light Blue Torso, Jacket, Olive Green Legs, Dark Orange Hair",4,1305,10255-1,Assembly Square,2017,155
1226,fig-008317,1,"Red Torso Plaid, Dark Bluish Grey Legs, Reddish Brown Hair",4,1305,10255-1,Assembly Square,2017,155
1227,fig-008318,1,"Light Bluish Grey Torso, Dark Tan Legs, Mustache, Barrett",5,1305,10255-1,Assembly Square,2017,155
1228,fig-008314,1,Dentist,4,123151,10255-1,Assembly Square,2017,155
1229,fig-008315,1,"Medium Lavender Torso, Tan Leg, Black Hair",4,123151,10255-1,Assembly Square,2017,155
1230,fig-008316,1,"Bright Light Blue Torso, Jacket, Olive Green Legs, Dark Orange Hair",4,123151,10255-1,Assembly Square,2017,155
1231,fig-008317,1,"Red Torso Plaid, Dark Bluish Grey Legs, Reddish Brown Hair",4,123151,10255-1,Assembly Square,2017,155
1232,fig-008318,1,"Light Bluish Grey Torso, Dark Tan Legs, Mustache, Barrett",5,123151,10255-1,Assembly Square,2017,155
1233,fig-002729,1,Baby with White Body - Head with neck,2,123151,10255-1,Assembly Square,2017,155
1234,fig-012272,1,"Chef, Red Neckerchief, Light Bluish Gray Legs, No Wrinkles",4,123151,10255-1,Assembly Square,2017,155
1235,fig-012273,1,Ballerina - Magenta Butterflies and Necklace,5,123151,10255-1,Assembly Square,2017,155
1236,fig-012274,1,"Barista, White Torso, Reddish Brown Apron, Sand Blue Legs",4,123151,10255-1,Assembly Square,2017,155
1237,fig-007690,1,Baby with White Body - Head with no neck,2,28778,45022-1,Community Minifigure Set,2016,507
1238,fig-007691,1,"Chef, Red Neckerchief, Blue Legs, Butchers Hat",4,28778,45022-1,Community Minifigure Set,2016,507
1239,fig-007692,1,"Woman, Blue Overalls over White V-Neck Shirt, Light Bluish Gray Hair",4,28778,45022-1,Community Minifigure Set,2016,507
1240,fig-007694,1,"Woman, Corset, Pearl Gold Legs, Black Hair",4,28778,45022-1,Community Minifigure Set,2016,507
1241,fig-007695,1,"Woman, Corset with Bow, Medium Azure Legs, Dark Azure Hair",4,28778,45022-1,Community Minifigure Set,2016,507
1242,fig-007696,1,"Fireman, Black Fire Jacket with Straps and Gauge, Dark Red Helmet, Goatee Beard",4,28778,45022-1,Community Minifigure Set,2016,507
1243,fig-007697,1,"Woman, Open Medium Lavender over Lavender Shirt, Blue Legs, Reddish Brown Hair",4,28778,45022-1,Community Minifigure Set,2016,507
1244,fig-007698,1,"Train Worker, Orange Safety Vest with Train Logo, Orange Legs, Red Hard Hat with Ear Defenders, Moustache",4,28778,45022-1,Community Minifigure Set,2016,507
1245,fig-007699,1,"Man, Light Bluish Gray Overalls with Paint Stains, Black Beret, Glasses and Moustache",4,28778,45022-1,Community Minifigure Set,2016,507
1246,fig-007700,1,"Man, Dark Blue Plaid Shirt, Tan Legs, Dark Orange Hair, Glasses and Beard",4,28778,45022-1,Community Minifigure Set,2016,507
1247,fig-007701,1,"Boy, Plain Red Torso, Short Red Legs, Black Hair",4,28778,45022-1,Community Minifigure Set,2016,507
1248,fig-007702,1,"Criminal, Prison Shirt with #86753, Dark Bluish Gray Legs, Dark Bluish Gray Beanie Hat, Beard",4,28778,45022-1,Community Minifigure Set,2016,507
1249,fig-007703,1,"Policeman, Vest with Gold Badge, Radio, and Pockets. Black Hat, Beard",4,28778,45022-1,Community Minifigure Set,2016,507
1250,fig-007704,1,"Postal Worker, Woman, Red Jacket with Zipper and Letter Logo, Dark Blue Legs, Red Cap",4,28778,45022-1,Community Minifigure Set,2016,507
1251,fig-007705,1,"Woman, Pink Striped Tank Top with Cat Face, Dark Purple Legs",4,28778,45022-1,Community Minifigure Set,2016,507
1252,fig-007706,1,"Boy, Black and Lime Jacket with Zipper, Short Dark Green Legs, White Helmet",4,28778,45022-1,Community Minifigure Set,2016,507
1253,fig-007707,1,"Woman, Orange Halter Top with Flowers, Blue Legs, Bright Light Yellow Hair, Glasses",4,28778,45022-1,Community Minifigure Set,2016,507
1254,fig-007708,1,"Woman, Open Green Jacket with Necklace, Tan Hair",4,28778,45022-1,Community Minifigure Set,2016,507
1255,fig-007709,1,"Woman, Dark Pink Striped Top with Flower Necklace, Medium Azure, Tan Hair, Glasses",4,28778,45022-1,Community Minifigure Set,2016,507
1256,fig-007710,1,"Woman, Dark Purple Outfit with Blouse, Flowers and Gold Sash, Black Cape",5,28778,45022-1,Community Minifigure Set,2016,507
1257,fig-007711,1,"Doctor, Woman, White Torso with Stethoscope and Pocket, Dark Green Legs, Dark Brown Hair",4,28778,45022-1,Community Minifigure Set,2016,507
1258,fig-007690,1,Baby with White Body - Head with no neck,2,31702,4000024-1,LEGO House Tree of Creativity,2017,599
1259,fig-008462,1,"Medium Lavender Torso, Sand Blue Legs, Dark Brown Hair",4,31702,4000024-1,LEGO House Tree of Creativity,2017,599
1260,fig-008463,1,"Man, LEGO House 'Home of the Brick', White Legs, White Cap",4,31702,4000024-1,LEGO House Tree of Creativity,2017,599
1261,fig-008464,1,"Black Torso, Tan Legs, Black Hair",4,31702,4000024-1,LEGO House Tree of Creativity,2017,599
1262,fig-008465,1,"Kid, Bright Pink Torso, Dark Red Legs, Dark Orange Hair",4,31702,4000024-1,LEGO House Tree of Creativity,2017,599
1263,fig-008466,1,"Dark Azure Torso, Dark Bluish Grey Legs, Dark Brown Hair",4,31702,4000024-1,LEGO House Tree of Creativity,2017,599
1264,fig-008467,1,"Sand Blue Torso, Dark Blue Legs, Light Bluish Grey Hair",4,31702,4000024-1,LEGO House Tree of Creativity,2017,599
1265,fig-006635,1,"Sulfurix, Trans-Neon Green",2,191,4559387-1,Power Miners (Danish Release),2009,439
1266,fig-006635,1,"Sulfurix, Trans-Neon Green",2,7499,8959-1,Claw Digger,2009,439
1267,fig-006637,1,"Rex, Blue",4,7499,8959-1,Claw Digger,2009,439
1268,fig-006635,1,"Sulfurix, Trans-Neon Green",2,24318,8959-1,Claw Digger,2009,439
1269,fig-006637,1,"Rex, Blue",4,24318,8959-1,Claw Digger,2009,439
1270,fig-006635,1,"Sulfurix, Trans-Neon Green",2,10003,4559385-1,Power Miners (Polish Release),2009,439
1271,fig-006635,1,"Sulfurix, Trans-Neon Green",2,12896,4559288-1,Power Miners (Swedish Release),2009,439
1272,fig-006635,1,"Sulfurix, Trans-Neon Green",2,15116,8908-1,Monster Launcher,2009,439
1273,fig-000227,1,Superman,5,194,COMCON017-1,Super Heroes Unite - Superman - New York Comic-Con 2011 Exclusive,2011,701
1274,fig-000227,1,Superman,5,5590,850670-1,Superman Magnet,2013,501
1275,fig-000227,1,Superman,5,7331,SDCC2015-3,Action Comics #1 Superman,2015,701
1276,fig-000227,1,Superman,5,7951,6862-2,Superman vs Power Armour Lex,2012,701
1277,fig-001424,1,Wonder Woman - Hollow Stud Head,4,7951,6862-2,Superman vs Power Armour Lex,2012,701
1278,fig-004561,1,Lex Luthor in Black Suit,3,7951,6862-2,Superman vs Power Armour Lex,2012,701
1279,fig-000227,1,Superman,5,30705,853432-1,Super Heroes Magnet Set,2012,501
1280,fig-004557,1,Two-Face in Orange and Purple Suit,4,30705,853432-1,Super Heroes Magnet Set,2012,501
1281,fig-004560,1,Wonder Woman - Blocked Open Stud Head,4,30705,853432-1,Super Heroes Magnet Set,2012,501
1282,fig-002267,1,Space Police III - Kranxx,3,206,5974-1,Galactic Enforcer,2009,141
1283,fig-002268,1,Space Police III - Slizer,4,206,5974-1,Galactic Enforcer,2009,141
1284,fig-002271,1,Space Police III - Classic Space Statue,5,206,5974-1,Galactic Enforcer,2009,141
1285,fig-002272,1,Space Police III - Officer,6,206,5974-1,Galactic Enforcer,2009,141
1286,fig-002274,1,Space Police III - Officer,6,206,5974-1,Galactic Enforcer,2009,141
1287,fig-002276,1,Space Police III - Officer,6,206,5974-1,Galactic Enforcer,2009,141
1288,fig-010421,1,Space Police 3 Droid,10,206,5974-1,Galactic Enforcer,2009,141
1289,fig-002267,1,Space Police III - Kranxx,3,3831,5970-1,Freeze Ray Frenzy,2009,141
1290,fig-002277,1,Space Police III - Officer,6,3831,5970-1,Freeze Ray Frenzy,2009,141
1291,fig-002267,1,Space Police III - Kranxx,3,25806,5970-1,Freeze Ray Frenzy,2009,141
1292,fig-002277,1,Space Police III - Officer,6,25806,5970-1,Freeze Ray Frenzy,2009,141
1293,fig-002268,1,Space Police III - Slizer,4,14875,5979-1,Max Security Transport,2009,141
1294,fig-002278,1,Space Police III - Snake - With Visor,5,14875,5979-1,Max Security Transport,2009,141
1295,fig-002279,1,Space Police III - Officer,5,14875,5979-1,Max Security Transport,2009,141
1296,fig-000174,1,"Racer, Red Jacket with Zipper, Red Helmet with Visor (3626a Head)",5,210,6395-1,Victory Lap Raceway,1988,67
1297,fig-000183,1,"Man, White Vest with Truck, Blue Legs, Blue Cap (3626a Head)",4,210,6395-1,Victory Lap Raceway,1988,67
1298,fig-000389,1,"Racer, Black Jacket with Zipper, Black Helmet with Visor (3626a Head)",5,210,6395-1,Victory Lap Raceway,1988,67
1299,fig-000405,1,"Racer, Blue Jacket with Zipper, Blue Helmet with Visor",5,210,6395-1,Victory Lap Raceway,1988,67
1300,fig-000988,1,"Racer, White Shirt with Two Stripes and 'S', White Legs, White Helmet with Visor",5,210,6395-1,Victory Lap Raceway,1988,67
1301,fig-001184,2,"Man, White Torso with Shell Logo, Red Legs, Red Cap",4,210,6395-1,Victory Lap Raceway,1988,67
1302,fig-008293,1,"Doctor, White Jacket with Red Cross, Red Legs, Red Hat",4,210,6395-1,Victory Lap Raceway,1988,67
1303,fig-008294,1,"Man, Red Jacket with Zipper and Pockets, Blue Legs, White Cap",4,210,6395-1,Victory Lap Raceway,1988,67
1304,fig-008295,1,"Man, Black Overalls, Blue Cap",4,210,6395-1,Victory Lap Raceway,1988,67
1305,fig-008296,1,"Man, Blue Shirt with Buttons and Pockets, White Legs, Blue Cap",4,210,6395-1,Victory Lap Raceway,1988,67
1306,fig-008297,1,"Man, Blue Jacket with Tie and Three Buttons, Light Gray Legs, Black Hair",4,210,6395-1,Victory Lap Raceway,1988,67
1307,fig-008298,1,"Woman, Blue and White Stripe Shirt, Blue Legs, Black Hair",4,210,6395-1,Victory Lap Raceway,1988,67
1308,fig-000174,1,"Racer, Red Jacket with Zipper, Red Helmet with Visor (3626a Head)",5,11107,1899-1,Race Car Number 1,1989,67
1309,fig-000174,1,"Racer, Red Jacket with Zipper, Red Helmet with Visor (3626a Head)",5,14750,1890-1,Octan Racer,1992,67
1310,fig-000183,1,"Man, White Vest with Truck, Blue Legs, Blue Cap (3626a Head)",4,11671,6660-1,Hook & Haul Wrecker,1989,67
1311,fig-000389,1,"Racer, Black Jacket with Zipper, Black Helmet with Visor (3626a Head)",5,3846,1517-1,Race Car,1989,67
1312,fig-000389,1,"Racer, Black Jacket with Zipper, Black Helmet with Visor (3626a Head)",5,10915,1665-1,Dual FX Racers,1990,67
1313,fig-000391,1,"Racer, White Jacket with Zipper, White Helmet with Visor (3626a Head)",5,10915,1665-1,Dual FX Racers,1990,67
1314,fig-008579,1,"Man, Plain Blue with White Arms, Blue Cap",4,10915,1665-1,Dual FX Racers,1990,67
1315,fig-000405,1,"Racer, Blue Jacket with Zipper, Blue Helmet with Visor",5,13662,1898-1,Weetabix Dragster,1989,67
1316,fig-000405,1,"Racer, Blue Jacket with Zipper, Blue Helmet with Visor",5,14992,6529-1,Ultra Light I,1990,67
1317,fig-009024,1,"Man, White Shirt with Airplane, Red Legs, Red Cap",4,14992,6529-1,Ultra Light I,1990,67
1318,fig-000988,1,"Racer, White Shirt with Two Stripes and 'S', White Legs, White Helmet with Visor",5,3321,6669-1,Diesel Daredevil,1991,67
1319,fig-001184,2,"Man, White Torso with Shell Logo, Red Legs, Red Cap",4,1585,1470-1,Shell Station,1987,67
1320,fig-008297,1,"Man, Blue Jacket with Tie and Three Buttons, Light Gray Legs, Black Hair",4,304,6687-1,Turbo Prop I,1987,67
1321,fig-009006,1,"Man, White Shirt with Airplane, White Legs, Red Cap",4,304,6687-1,Turbo Prop I,1987,67
1322,fig-008297,1,"Man, Blue Jacket with Tie and Three Buttons, Light Gray Legs, Black Hair",4,2335,6381-1,Motor Speedway,1987,67
1323,fig-000220,1,"Racer, White Shirt with Two Stripes and 'S', White Legs, Red Helmet",4,2335,6381-1,Motor Speedway,1987,67
1324,fig-008582,1,"Man - White Torso, Red Overall, Red Cap (3626a Head)",4,2335,6381-1,Motor Speedway,1987,67
1325,fig-008583,1,"Man, Blue Jacket with Zipper, Blue Legs, Blue Helmet",4,2335,6381-1,Motor Speedway,1987,67
1326,fig-008584,1,"Man, White and Blue Striped Shirt, White Legs, Red Cap",4,2335,6381-1,Motor Speedway,1987,67
1327,fig-001043,1,"Racer, Extreme Team, Black Jacket, Black Legs, Green Helmet with Visor, Blue Sunglasses",5,212,6585-1,Hang-Glider,1998,87
1328,fig-001043,1,"Racer, Extreme Team, Black Jacket, Black Legs, Green Helmet with Visor, Blue Sunglasses",5,6900,1098-1,Hang Glider,1998,87
1329,fig-005948,1,"Policeman, Black Vest with Badge and Pockets, Black Cap, Sunglasses",4,217,6328-1,Helicopter Transport,1998,94
1330,fig-007999,1,"Policeman, Black Jacket with Zipper and Badge, White Helmet with Trans-Green Visor, Sunglasses",5,217,6328-1,Helicopter Transport,1998,94
1331,fig-005948,1,"Policeman, Black Vest with Badge and Pockets, Black Cap, Sunglasses",4,5542,3408-1,Super Sports Coverage,2000,462
1332,fig-007169,1,"Man - White Torso R.E.S.Q, White Legs, White Cap",4,5542,3408-1,Super Sports Coverage,2000,462
1333,fig-007170,1,"Doctor - White Legs, Female",4,5542,3408-1,Super Sports Coverage,2000,462
1334,fig-007171,1,"Soccer Player White Torso with Blue/Red Stripes, Blue Legs #9",4,5542,3408-1,Super Sports Coverage,2000,462
1335,fig-007172,1,"TV Worker - White Torso, Black Legs, Blue Cap",4,5542,3408-1,Super Sports Coverage,2000,462
1336,fig-005948,1,"Policeman, Black Vest with Badge and Pockets, Black Cap, Sunglasses",4,8702,2234-1,Police Chase,1998,94
1337,fig-008576,1,"Racer, Blue Jacket with Octan Logo, Blue Legs, Red Helmet with Stars and Visor",5,8702,2234-1,Police Chase,1998,94
1338,fig-000706,1,"Man, Black Jacket over Red Shirt, Black Legs, White Cap",4,8702,2234-1,Police Chase,1998,94
1339,fig-007994,1,"Policewoman, Black Jacket with Zipper and Badge, Black Hair",4,8702,2234-1,Police Chase,1998,94
1340,fig-008662,1,"Man, Green Jacket, Black Legs, Black Cap, Sunglasses",4,8702,2234-1,Police Chase,1998,94
1341,fig-005948,1,"Policeman, Black Vest with Badge and Pockets, Black Cap, Sunglasses",4,9211,6600-2,Highway Construction,2000,106
1342,fig-000692,1,"Construction Worker, Orange Jacket with Zipper and Reflective Stripes, Orange Legs, White Hard Hat, Beard",4,9211,6600-2,Highway Construction,2000,106
1343,fig-001086,1,"Construction Worker, Orange Jacket with Suspenders, White Hard Hat, Moustache and Sideburns",4,9211,6600-2,Highway Construction,2000,106
1344,fig-008119,2,"Construction Worker, Blue Overalls over Orange Sweater, White Hard Hat, Printed Hair and Stubble",4,9211,6600-2,Highway Construction,2000,106
1345,fig-005948,1,"Policeman, Black Vest with Badge and Pockets, Black Cap, Sunglasses",4,10877,1352-1,Explosion Studio,2000,273
1346,fig-000129,1,Director,4,10877,1352-1,Explosion Studio,2000,273
1347,fig-000376,1,"Cameraman - Blue Legs, Blue Cap",4,10877,1352-1,Explosion Studio,2000,273
1348,fig-005944,1,"Actor - Male Driver, Black",5,10877,1352-1,Explosion Studio,2000,273
1349,fig-005948,1,"Policeman, Black Vest with Badge and Pockets, Black Cap, Sunglasses",4,11350,9371-1,Town Vehicles,1999,533
1350,fig-000697,1,"Policeman, Black Jacket with Zipper and Badge, Black Cap, Sunglasses",4,11350,9371-1,Town Vehicles,1999,533
1351,fig-008122,1,"Fireman, Light Gray Jacket with Radio and Pocket, Black Hair, Moustache",4,11350,9371-1,Town Vehicles,1999,533
1352,fig-008123,1,"Fireman, Light Gray Fire Suit with Gauges and Straps, Black Helmet, Headset",4,11350,9371-1,Town Vehicles,1999,533
1353,fig-008124,1,"Fireman, Light Gray Fire Suit with Zipper, Gauge, and Pouches, Breathing Apparatus with Visor, Airtanks, Printed Hair and Stubble",6,11350,9371-1,Town Vehicles,1999,533
1354,fig-001086,1,"Construction Worker, Orange Jacket with Suspenders, White Hard Hat, Moustache and Sideburns",4,11350,9371-1,Town Vehicles,1999,533
1355,fig-008119,1,"Construction Worker, Blue Overalls over Orange Sweater, White Hard Hat, Printed Hair and Stubble",4,11350,9371-1,Town Vehicles,1999,533
1356,fig-000687,1,"Racer, Green Jacket with Zipper and Octan Logo, White Cap",4,11350,9371-1,Town Vehicles,1999,533
1357,fig-005948,1,"Policeman, Black Vest with Badge and Pockets, Black Cap, Sunglasses",4,15751,6333-1,Race and Chase,1998,94
1358,fig-008613,1,"Racer, Red Jacket with 2 Stars, Black Cap, Sunglasses",4,15751,6333-1,Race and Chase,1998,94
1359,fig-005948,1,"Policeman, Black Vest with Badge and Pockets, Black Cap, Sunglasses",4,16158,6598-1,Metro PD Station,1996,67
1360,fig-004794,1,"Police - Sheriff, Black Suit",4,16158,6598-1,Metro PD Station,1996,67
1361,fig-005949,2,"Policeman, Black Jacket with Zipper and Badge, White Helmet with Trans-Light Blue Visor",5,16158,6598-1,Metro PD Station,1996,67
1362,fig-007982,1,"Jailbreak Joe, Prison Shirt with #23768, White Legs",4,16158,6598-1,Metro PD Station,1996,67
1363,fig-000517,1,Policeman with Life Jacket,5,16158,6598-1,Metro PD Station,1996,67
1364,fig-001028,1,Policeman with Zipper Jacket and Helmet with Black Visor,5,16158,6598-1,Metro PD Station,1996,67
1365,fig-007983,1,"Woman, White Shirt with Pockets, Black Legs, Black Hair",4,16158,6598-1,Metro PD Station,1996,67
1366,fig-007213,1,"Arctic Explorer, Hood, Printed Orange Goggles, Woman",4,218,60034-1,Arctic Helicrane,2014,65
1367,fig-007231,1,"Arctic Explorer, Pilot, Black Helmet, Sunglasses",5,218,60034-1,Arctic Helicrane,2014,65
