,year,theme,count
995,1953,Space Port,0
996,1953,Speed Champions,0
997,1953,Speed Racer,0
998,1953,Speed Slammers,0
999,1953,Speedorz,0
1000,1953,Spider-Man,0
1001,1953,Spiderman,0
1002,1953,SpongeBob SquarePants,0
1003,1953,Sports,0
1004,1953,Spybotics,0
1005,1953,Spyrius,0
1006,1953,Star Wars,0
1007,1953,Stingrays,0
1008,1953,Stranger Things,0
1009,1953,Studios,0
1010,1953,Super Heroes DC,0
1011,1953,Super Heroes Marvel,0
1012,1953,Super Mario,0
1013,1953,Superman,0
1014,1953,Supplemental,3
1015,1953,System,0
1016,1953,Team GB,0
1017,1953,Technic,0
1018,1953,Teenage Mutant Ninja Turtles,0
1019,1953,Thanksgiving,0
1020,1953,The Hobbit,0
1021,1953,The LEGO Batman Movie,0
1022,1953,The LEGO Batman Movie Series 1,0
1023,1953,The LEGO Batman Movie Series 2,0
1024,1953,The LEGO Movie,0
1025,1953,The LEGO Movie II,0
1026,1953,The Lone Ranger,0
1027,1953,The Lord of the Rings,0
1028,1953,The Muppets,0
1029,1953,The Powerpuff Girls,0
1030,1953,The Simpsons Series 1,0
1031,1953,The Simpsons Series 2,0
1032,1953,Thomas & Friends,0
1033,1953,Throwbot Slizer,0
1034,1953,Time Cruisers,0
1035,1953,Toolo,0
1036,1953,Town,0
1037,1953,Town Jr.,0
1038,1953,Town Plan,0
1039,1953,Toy Story,0
1040,1953,Traffic,0
1041,1953,Train,0
1042,1953,Trains,0
1043,1953,Trolls: World Tour,0
1044,1953,UCS,0
1045,1953,UFO,0
1046,1953,Ultimate Collector Series,0
1047,1953,Ultra Agents,0
1048,1953,Unikitty!,0
1049,1953,Unitron,0
1050,1953,Universal Building Set,0
1051,1953,Universe,0
1052,1953,VIDIYO,0
1053,1953,Valentine,0
1054,1953,Value Packs,0
1055,1953,Vehicle,0
1056,1953,Vikings,0
1057,1953,Villains,0
1058,1953,WeDo,0
1059,1953,Western,0
1060,1953,Williams F1,0
1061,1953,Winnie the Pooh,0
1062,1953,Wolfpack,0
1063,1953,World City,0
1064,1953,World Racers,0
1065,1953,X-Men,0
1066,1953,X-Pod,0
1067,1953,Xtra,0
1068,1953,Znap,0
1069,1953,Zooters,0
1070,1953,eLAB,0
1071,1954,12V,0
1072,1954,4 Juniors,0
1073,1954,4.5V,0
1074,1954,9V,0
1075,1954,Action Wheelers,0
1076,1954,Advent,0
1077,1954,Adventurers,0
1078,1954,Agents,0
1079,1954,Airport,0
1080,1954,Alien Conquest,0
1081,1954,Alpha Team,0
1082,1954,Angry Birds,0
1083,1954,Aquanauts,0
1084,1954,Aquaraiders I,0
1085,1954,Aquaraiders II,0
1086,1954,Aquasharks,0
1087,1954,Aquazone,0
1088,1954,Architecture,0
1089,1954,Arctic,0
1090,1954,Atlantis,0
1091,1954,Avatar,0
1092,1954,Avatar: The Last Airbender,0
1093,1954,Avengers,0
1094,1954,Basic,0
1095,1954,Basic Model,0
1096,1954,Basic Set,0
1097,1954,Basketball,0
1098,1954,Batman,0
1099,1954,Belville,0
1100,1954,Ben 10,0
1101,1954,Bionicle,0
1102,1954,Black Falcons,0
1103,1954,Black Knights,0
1104,1954,Blacktron I,0
1105,1954,Blacktron II,0
1106,1954,Boat,0
1107,1954,Bob the Builder,0
1108,1954,Books,0
1109,1954,Brick Sketches,0
1110,1954,BrickLink Designer Program,0
1111,1954,Brickheadz,0
1112,1954,Bricktober,0
1113,1954,Building,0
1114,1954,Building Set with People,0
1115,1954,Bulk Bricks,0
1116,1954,Cargo,0
1117,1954,Cars,0
1118,1954,Castle,0
1119,1954,Chinese Traditional Festivals,0
1120,1954,Christmas,0
1121,1954,Cities of Wonders,0
1122,1954,City,0
1123,1954,City Center,0
1124,1954,Classic,0
1125,1954,Classic Basic,0
1126,1954,Classic Castle,0
1127,1954,Classic Space,0
1128,1954,Classic Town,0
1129,1954,Clikits,0
1130,1954,Coast Guard,0
1131,1954,Collectible Minifigures,0
1132,1954,Competition,0
1133,1954,Constraction,0
1134,1954,Construction,0
1135,1954,Control Lab,0
1136,1954,Creator,0
1137,1954,Creator 3-in-1,0
1138,1954,Creator Expert,0
1139,1954,Crusaders,0
1140,1954,DC Comics,0
1141,1954,DC Comics Super Heroes,0
1142,1954,DC Super Hero Girls,0
1143,1954,DC Super Heroes,0
1144,1954,DFB Minifigures,0
1145,1954,DOTS,0
1146,1954,Dark Forest,0
1147,1954,Desert,0
1148,1954,Designer Sets,0
1149,1954,Dimensions,0
1150,1954,Dino,0
1151,1954,Dino 2010,0
1152,1954,Dino Attack,0
1153,1954,Dino Island,0
1154,1954,Dinosaurs,0
1155,1954,Discovery,0
1156,1954,Disney,0
1157,1954,Disney Planes,0
1158,1954,Disney Princess,0
1159,1954,Disney Series 1,0
1160,1954,Disney Series 2,0
1161,1954,Disney's Mickey Mouse,0
1162,1954,Divers,0
1163,1954,Doc McStuffins,0
1164,1954,Dolls,0
1165,1954,Dora the Explorer,0
1166,1954,Duplo,0
1167,1954,Duplo and Explore,0
1168,1954,EV3,0
1169,1954,Early Creator,0
1170,1954,Easter,0
1171,1954,Educational and Dacta,0
1172,1954,Elves,0
1173,1954,Exo-Force,0
1174,1954,Expert Builder,0
1175,1954,Exploriens,0
1176,1954,Extreme Team,0
1177,1954,FIRST LEGO League,0
1178,1954,Fabuland,0
1179,1954,Factory,0
1180,1954,Fantastic Beasts,0
1181,1954,Fantasy Era,0
1182,1954,Farm,0
1183,1954,Ferrari,0
1184,1954,Ferries,0
1185,1954,Fire,0
1186,1954,Forestmen,0
1187,1954,Forma,0
1188,1954,Freestyle,0
1189,1954,Friends,0
1190,1954,Fright Knights,0
1191,1954,Frozen,0
1192,1954,Fusion,0
1193,1954,Futuron,0
1194,1954,Galaxy Squad,0
1195,1954,Galidor,0
1196,1954,Games,0
1197,1954,Gas Station,0
1198,1954,Gear,0
1199,1954,Gears,0
1200,1954,Ghostbusters,0
1201,1954,Gravity Games,0
1202,1954,Guardians of the Galaxy,0
1203,1954,HO 1:87 Vehicles,0
1204,1954,Halloween,0
1205,1954,Harbor,0
1206,1954,Harry Potter,0
1207,1954,Harry Potter and Fantastic Beasts Series 1,0
1208,1954,Harry Potter and Fantastic Beasts Series 2,0
1209,1954,Hero Factory,0
1210,1954,Heroes,0
1211,1954,Hidden Side,0
1212,1954,Hobby Sets,0
1213,1954,Hockey,0
1214,1954,Homemaker,0
1215,1954,Hospital,0
1216,1954,Hydronauts,0
1217,1954,Ice Planet 2002,0
1218,1954,Icons,0
1219,1954,Indiana Jones,0
1220,1954,Insectoids,0
1221,1954,Inventor,0
1222,1954,Iron Man,0
1223,1954,Island Xtreme Stunts,0
1224,1954,Jack Stone,0
1225,1954,Jake and the Never Land Pirates,0
1226,1954,Jumbo Bricks,0
1227,1954,Jungle,0
1228,1954,Juniors,0
1229,1954,Jurassic Park III,0
1230,1954,Jurassic World,0
1231,1954,Jurassic World: Fallen Kingdom,0
1232,1954,Justice League,0
1233,1954,Key Chain,0
1234,1954,Kingdoms,0
1235,1954,Knights Kingdom I,0
1236,1954,Knights Kingdom II,0
1237,1954,LEGO Art,0
1238,1954,LEGO Brand Store,0
1239,1954,LEGO Exclusive,0
1240,1954,LEGO Ideas and CUUSOO,0
1241,1954,LEGO Originals,0
1242,1954,Launch Command,0
1243,1954,Learning,0
1244,1954,Legends of Chima,0
1245,1954,Legoland,0
1246,1954,Legoland Parks,0
1247,1954,Legoville,0
1248,1954,Life On Mars,0
1249,1954,Lion Knights,0
1250,1954,Little Forest Friends,0
1251,1954,Little Robots,0
1252,1954,Looney Tunes,0
1253,1954,M:Tron,0
1254,1954,Mars Exploration,0
1255,1954,Mars Mission,0
1256,1954,Marvel,0
1257,1954,Marvel Super Heroes,0
1258,1954,Master Builder Academy,0
1259,1954,Miles From Tomorrowland,0
1260,1954,Mindstorms,0
1261,1954,Minecraft,0
1262,1954,Mini,0
1263,1954,Minions,0
1264,1954,Minitalia,0
1265,1954,Mission Deep Freeze,0
1266,1954,Mission Deep Sea,0
1267,1954,Mixels,0
1268,1954,Model Team,0
1269,1954,Modular Buildings,0
1270,1954,Modulex,0
1271,1954,Monkie Kid,0
1272,1954,Monster Fighters,0
1273,1954,Monthly Mini Model Build,0
1274,1954,Mosaic,0
1275,1954,My Town,0
1276,1954,NXT,0
1277,1954,Nexo Knights,0
1278,1954,Ninja,0
1279,1954,Ninjago,0
1280,1954,Ninjago The Movie,0
1281,1954,Off-Road,0
1282,1954,Orient Expedition,0
1283,1954,Other,0
1284,1954,Outback,0
1285,1954,Overwatch,0
1286,1954,Paradisa,0
1287,1954,Pharaoh's Quest,0
1288,1954,Pick A Model,0
1289,1954,Pirates,0
1290,1954,Pirates I,0
1291,1954,Pirates II,0
1292,1954,Pirates III,0
1293,1954,Pirates of the Caribbean,0
1294,1954,Playhouse,0
1295,1954,Playsets,0
1296,1954,Police,0
1297,1954,Power Functions,0
1298,1954,Power Miners,0
1299,1954,Powered Up,0
1300,1954,Primo,0
1301,1954,Prince of Persia,0
1302,1954,Princess Castle,0
1303,1954,Promotional,0
1304,1954,Protectors,0
1305,1954,Quatro,0
1306,1954,RCX,0
1307,1954,Race,0
1308,1954,Racers,0
1309,1954,Rattles,0
1310,1954,Res-Q,0
1311,1954,RoboForce,0
1312,1954,RoboRiders,0
1313,1954,Rock Raiders,0
1314,1954,Royal Knights,0
1315,1954,Samsonite,0
1316,1954,Scala,0
1317,1954,Scooby-Doo,0
1318,1954,Sculptures,0
1319,1954,Seasonal,0
1320,1954,Series 1 Minifigures,0
1321,1954,Series 10 Minifigures,0
1322,1954,Series 11 Minifigures,0
1323,1954,Series 12 Minifigures,0
1324,1954,Series 13 Minifigures,0
1325,1954,Series 14 Minifigures,0
1326,1954,Series 15 Minifigures,0
1327,1954,Series 16 Minifigures,0
1328,1954,Series 17 Minifigures,0
1329,1954,Series 18 Minifigures,0
1330,1954,Series 19 Minifigures,0
1331,1954,Series 2 Minifigures,0
1332,1954,Series 20 Minifigures,0
1333,1954,Series 21 Minifigures,0
1334,1954,Series 22 Minifigures,0
1335,1954,Series 23 Minifigures,0
1336,1954,Series 3 Minifigures,0
1337,1954,Series 4 Minifigures,0
1338,1954,Series 5 Minifigures,0
1339,1954,Series 6 Minifigures,0
1340,1954,Series 7 Minifigures,0
1341,1954,Series 8 Minifigures,0
1342,1954,Series 9 Minifigures,0
1343,1954,Service Packs,0
1344,1954,Skylines,0
1345,1954,Soccer,0
1346,1954,Sofia the First,0
1347,1954,Soft Bricks,0
1348,1954,Space,0
1349,1954,Space Police I,0
1350,1954,Space Police II,0
1351,1954,Space Police III,0
1352,1954,Space Port,0
1353,1954,Speed Champions,0
1354,1954,Speed Racer,0
1355,1954,Speed Slammers,0
1356,1954,Speedorz,0
1357,1954,Spider-Man,0
1358,1954,Spiderman,0
1359,1954,SpongeBob SquarePants,0
1360,1954,Sports,0
1361,1954,Spybotics,0
1362,1954,Spyrius,0
1363,1954,Star Wars,0
1364,1954,Stingrays,0
1365,1954,Stranger Things,0
1366,1954,Studios,0
1367,1954,Super Heroes DC,0
1368,1954,Super Heroes Marvel,0
1369,1954,Super Mario,0
1370,1954,Superman,0
1371,1954,Supplemental,12
1372,1954,System,0
1373,1954,Team GB,0
1374,1954,Technic,0
1375,1954,Teenage Mutant Ninja Turtles,0
1376,1954,Thanksgiving,0
1377,1954,The Hobbit,0
1378,1954,The LEGO Batman Movie,0
1379,1954,The LEGO Batman Movie Series 1,0
1380,1954,The LEGO Batman Movie Series 2,0
1381,1954,The LEGO Movie,0
1382,1954,The LEGO Movie II,0
1383,1954,The Lone Ranger,0
1384,1954,The Lord of the Rings,0
1385,1954,The Muppets,0
1386,1954,The Powerpuff Girls,0
1387,1954,The Simpsons Series 1,0
1388,1954,The Simpsons Series 2,0
1389,1954,Thomas & Friends,0
1390,1954,Throwbot Slizer,0
1391,1954,Time Cruisers,0
1392,1954,Toolo,0
1393,1954,Town,0
1394,1954,Town Jr.,0
1395,1954,Town Plan,2
1396,1954,Toy Story,0
1397,1954,Traffic,0
1398,1954,Train,0
1399,1954,Trains,0
1400,1954,Trolls: World Tour,0
1401,1954,UCS,0
1402,1954,UFO,0
1403,1954,Ultimate Collector Series,0
1404,1954,Ultra Agents,0
1405,1954,Unikitty!,0
1406,1954,Unitron,0
1407,1954,Universal Building Set,0
1408,1954,Universe,0
1409,1954,VIDIYO,0
1410,1954,Valentine,0
1411,1954,Value Packs,0
1412,1954,Vehicle,0
1413,1954,Vikings,0
1414,1954,Villains,0
1415,1954,WeDo,0
1416,1954,Western,0
1417,1954,Williams F1,0
1418,1954,Winnie the Pooh,0
1419,1954,Wolfpack,0
1420,1954,World City,0
1421,1954,World Racers,0
1422,1954,X-Men,0
1423,1954,X-Pod,0
1424,1954,Xtra,0
1425,1954,Znap,0
1426,1954,Zooters,0
1427,1954,eLAB,0
1428,1955,12V,0
1429,1955,4 Juniors,0
1430,1955,4.5V,0
1431,1955,9V,0
1432,1955,Action Wheelers,0
1433,1955,Advent,0
1434,1955,Adventurers,0
1435,1955,Agents,0
1436,1955,Airport,0
1437,1955,Alien Conquest,0
1438,1955,Alpha Team,0
1439,1955,Angry Birds,0
1440,1955,Aquanauts,0
1441,1955,Aquaraiders I,0
1442,1955,Aquaraiders II,0
1443,1955,Aquasharks,0
1444,1955,Aquazone,0
1445,1955,Architecture,0
1446,1955,Arctic,0
1447,1955,Atlantis,0
1448,1955,Avatar,0
1449,1955,Avatar: The Last Airbender,0
1450,1955,Avengers,0
1451,1955,Basic,0
1452,1955,Basic Model,0
1453,1955,Basic Set,0
1454,1955,Basketball,0
1455,1955,Batman,0
1456,1955,Belville,0
1457,1955,Ben 10,0
1458,1955,Bionicle,0
1459,1955,Black Falcons,0
1460,1955,Black Knights,0
1461,1955,Blacktron I,0
1462,1955,Blacktron II,0
1463,1955,Boat,0
1464,1955,Bob the Builder,0
1465,1955,Books,1
1466,1955,Brick Sketches,0
1467,1955,BrickLink Designer Program,0
1468,1955,Brickheadz,0
1469,1955,Bricktober,0
1470,1955,Building,0
1471,1955,Building Set with People,0
1472,1955,Bulk Bricks,0
1473,1955,Cargo,0
1474,1955,Cars,0
1475,1955,Castle,0
1476,1955,Chinese Traditional Festivals,0
1477,1955,Christmas,0
1478,1955,Cities of Wonders,0
1479,1955,City,0
1480,1955,City Center,0
1481,1955,Classic,0
1482,1955,Classic Basic,0
1483,1955,Classic Castle,0
1484,1955,Classic Space,0
1485,1955,Classic Town,0
1486,1955,Clikits,0
1487,1955,Coast Guard,0
1488,1955,Collectible Minifigures,0
1489,1955,Competition,0
1490,1955,Constraction,0
1491,1955,Construction,0
1492,1955,Control Lab,0
1493,1955,Creator,0
1494,1955,Creator 3-in-1,0
1495,1955,Creator Expert,0
1496,1955,Crusaders,0
1497,1955,DC Comics,0
1498,1955,DC Comics Super Heroes,0
1499,1955,DC Super Hero Girls,0
1500,1955,DC Super Heroes,0
1501,1955,DFB Minifigures,0
1502,1955,DOTS,0
1503,1955,Dark Forest,0
1504,1955,Desert,0
1505,1955,Designer Sets,0
1506,1955,Dimensions,0
1507,1955,Dino,0
1508,1955,Dino 2010,0
1509,1955,Dino Attack,0
1510,1955,Dino Island,0
1511,1955,Dinosaurs,0
1512,1955,Discovery,0
1513,1955,Disney,0
1514,1955,Disney Planes,0
1515,1955,Disney Princess,0
1516,1955,Disney Series 1,0
1517,1955,Disney Series 2,0
1518,1955,Disney's Mickey Mouse,0
1519,1955,Divers,0
1520,1955,Doc McStuffins,0
1521,1955,Dolls,0
1522,1955,Dora the Explorer,0
1523,1955,Duplo,0
1524,1955,Duplo and Explore,0
1525,1955,EV3,0
1526,1955,Early Creator,0
1527,1955,Easter,0
1528,1955,Educational and Dacta,0
1529,1955,Elves,0
1530,1955,Exo-Force,0
1531,1955,Expert Builder,0
1532,1955,Exploriens,0
1533,1955,Extreme Team,0
1534,1955,FIRST LEGO League,0
1535,1955,Fabuland,0
1536,1955,Factory,0
1537,1955,Fantastic Beasts,0
1538,1955,Fantasy Era,0
1539,1955,Farm,0
1540,1955,Ferrari,0
1541,1955,Ferries,0
1542,1955,Fire,0
1543,1955,Forestmen,0
1544,1955,Forma,0
1545,1955,Freestyle,0
1546,1955,Friends,0
1547,1955,Fright Knights,0
1548,1955,Frozen,0
1549,1955,Fusion,0
1550,1955,Futuron,0
1551,1955,Galaxy Squad,0
1552,1955,Galidor,0
1553,1955,Games,0
1554,1955,Gas Station,0
1555,1955,Gear,0
1556,1955,Gears,0
1557,1955,Ghostbusters,0
1558,1955,Gravity Games,0
1559,1955,Guardians of the Galaxy,0
1560,1955,HO 1:87 Vehicles,0
1561,1955,Halloween,0
1562,1955,Harbor,0
1563,1955,Harry Potter,0
1564,1955,Harry Potter and Fantastic Beasts Series 1,0
1565,1955,Harry Potter and Fantastic Beasts Series 2,0
1566,1955,Hero Factory,0
1567,1955,Heroes,0
1568,1955,Hidden Side,0
1569,1955,Hobby Sets,0
1570,1955,Hockey,0
1571,1955,Homemaker,0
1572,1955,Hospital,0
1573,1955,Hydronauts,0
1574,1955,Ice Planet 2002,0
1575,1955,Icons,0
1576,1955,Indiana Jones,0
1577,1955,Insectoids,0
1578,1955,Inventor,0
1579,1955,Iron Man,0
1580,1955,Island Xtreme Stunts,0
1581,1955,Jack Stone,0
1582,1955,Jake and the Never Land Pirates,0
1583,1955,Jumbo Bricks,0
1584,1955,Jungle,0
1585,1955,Juniors,0
1586,1955,Jurassic Park III,0
1587,1955,Jurassic World,0
1588,1955,Jurassic World: Fallen Kingdom,0
1589,1955,Justice League,0
1590,1955,Key Chain,0
1591,1955,Kingdoms,0
1592,1955,Knights Kingdom I,0
1593,1955,Knights Kingdom II,0
1594,1955,LEGO Art,0
1595,1955,LEGO Brand Store,0
1596,1955,LEGO Exclusive,0
1597,1955,LEGO Ideas and CUUSOO,0
1598,1955,LEGO Originals,0
1599,1955,Launch Command,0
1600,1955,Learning,0
1601,1955,Legends of Chima,0
1602,1955,Legoland,0
1603,1955,Legoland Parks,0
1604,1955,Legoville,0
1605,1955,Life On Mars,0
1606,1955,Lion Knights,0
1607,1955,Little Forest Friends,0
1608,1955,Little Robots,0
1609,1955,Looney Tunes,0
1610,1955,M:Tron,0
1611,1955,Mars Exploration,0
1612,1955,Mars Mission,0
1613,1955,Marvel,0
1614,1955,Marvel Super Heroes,0
1615,1955,Master Builder Academy,0
1616,1955,Miles From Tomorrowland,0
1617,1955,Mindstorms,0
1618,1955,Minecraft,0
1619,1955,Mini,0
1620,1955,Minions,0
1621,1955,Minitalia,0
1622,1955,Mission Deep Freeze,0
1623,1955,Mission Deep Sea,0
1624,1955,Mixels,0
1625,1955,Model Team,0
1626,1955,Modular Buildings,0
1627,1955,Modulex,0
1628,1955,Monkie Kid,0
1629,1955,Monster Fighters,0
1630,1955,Monthly Mini Model Build,0
1631,1955,Mosaic,0
1632,1955,My Town,0
1633,1955,NXT,0
1634,1955,Nexo Knights,0
1635,1955,Ninja,0
1636,1955,Ninjago,0
1637,1955,Ninjago The Movie,0
1638,1955,Off-Road,0
1639,1955,Orient Expedition,0
1640,1955,Other,0
1641,1955,Outback,0
1642,1955,Overwatch,0
1643,1955,Paradisa,0
1644,1955,Pharaoh's Quest,0
1645,1955,Pick A Model,0
1646,1955,Pirates,0
1647,1955,Pirates I,0
1648,1955,Pirates II,0
1649,1955,Pirates III,0
1650,1955,Pirates of the Caribbean,0
1651,1955,Playhouse,0
1652,1955,Playsets,0
1653,1955,Police,0
1654,1955,Power Functions,0
1655,1955,Power Miners,0
1656,1955,Powered Up,0
1657,1955,Primo,0
1658,1955,Prince of Persia,0
1659,1955,Princess Castle,0
1660,1955,Promotional,0
1661,1955,Protectors,0
1662,1955,Quatro,0
1663,1955,RCX,0
1664,1955,Race,0
1665,1955,Racers,0
1666,1955,Rattles,0
1667,1955,Res-Q,0
1668,1955,RoboForce,0
1669,1955,RoboRiders,0
1670,1955,Rock Raiders,0
1671,1955,Royal Knights,0
1672,1955,Samsonite,0
1673,1955,Scala,0
1674,1955,Scooby-Doo,0
1675,1955,Sculptures,0
1676,1955,Seasonal,0
1677,1955,Series 1 Minifigures,0
1678,1955,Series 10 Minifigures,0
1679,1955,Series 11 Minifigures,0
1680,1955,Series 12 Minifigures,0
1681,1955,Series 13 Minifigures,0
1682,1955,Series 14 Minifigures,0
1683,1955,Series 15 Minifigures,0
1684,1955,Series 16 Minifigures,0
1685,1955,Series 17 Minifigures,0
1686,1955,Series 18 Minifigures,0
1687,1955,Series 19 Minifigures,0
1688,1955,Series 2 Minifigures,0
1689,1955,Series 20 Minifigures,0
1690,1955,Series 21 Minifigures,0
1691,1955,Series 22 Minifigures,0
1692,1955,Series 23 Minifigures,0
1693,1955,Series 3 Minifigures,0
1694,1955,Series 4 Minifigures,0
1695,1955,Series 5 Minifigures,0
1696,1955,Series 6 Minifigures,0
1697,1955,Series 7 Minifigures,0
1698,1955,Series 8 Minifigures,0
1699,1955,Series 9 Minifigures,0
1700,1955,Service Packs,0
1701,1955,Skylines,0
1702,1955,Soccer,0
1703,1955,Sofia the First,0
1704,1955,Soft Bricks,0
1705,1955,Space,0
1706,1955,Space Police I,0
1707,1955,Space Police II,0
1708,1955,Space Police III,0
1709,1955,Space Port,0
1710,1955,Speed Champions,0
1711,1955,Speed Racer,0
1712,1955,Speed Slammers,0
1713,1955,Speedorz,0
1714,1955,Spider-Man,0
1715,1955,Spiderman,0
1716,1955,SpongeBob SquarePants,0
1717,1955,Sports,0
1718,1955,Spybotics,0
1719,1955,Spyrius,0
1720,1955,Star Wars,0
1721,1955,Stingrays,0
1722,1955,Stranger Things,0
1723,1955,Studios,0
1724,1955,Super Heroes DC,0
1725,1955,Super Heroes Marvel,0
1726,1955,Super Mario,0
1727,1955,Superman,0
1728,1955,Supplemental,21
1729,1955,System,1
1730,1955,Team GB,0
1731,1955,Technic,0
1732,1955,Teenage Mutant Ninja Turtles,0
1733,1955,Thanksgiving,0
1734,1955,The Hobbit,0
1735,1955,The LEGO Batman Movie,0
1736,1955,The LEGO Batman Movie Series 1,0
1737,1955,The LEGO Batman Movie Series 2,0
1738,1955,The LEGO Movie,0
1739,1955,The LEGO Movie II,0
1740,1955,The Lone Ranger,0
1741,1955,The Lord of the Rings,0
1742,1955,The Muppets,0
1743,1955,The Powerpuff Girls,0
1744,1955,The Simpsons Series 1,0
1745,1955,The Simpsons Series 2,0
1746,1955,Thomas & Friends,0
1747,1955,Throwbot Slizer,0
1748,1955,Time Cruisers,0
1749,1955,Toolo,0
1750,1955,Town,0
1751,1955,Town Jr.,0
1752,1955,Town Plan,6
1753,1955,Toy Story,0
1754,1955,Traffic,0
1755,1955,Train,0
1756,1955,Trains,0
1757,1955,Trolls: World Tour,0
1758,1955,UCS,0
1759,1955,UFO,0
1760,1955,Ultimate Collector Series,0
1761,1955,Ultra Agents,0
1762,1955,Unikitty!,0
1763,1955,Unitron,0
1764,1955,Universal Building Set,0
1765,1955,Universe,0
1766,1955,VIDIYO,0
1767,1955,Valentine,0
1768,1955,Value Packs,0
1769,1955,Vehicle,0
1770,1955,Vikings,0
1771,1955,Villains,0
1772,1955,WeDo,0
1773,1955,Western,0
1774,1955,Williams F1,0
1775,1955,Winnie the Pooh,0
1776,1955,Wolfpack,0
1777,1955,World City,0
1778,1955,World Racers,0
1779,1955,X-Men,0
1780,1955,X-Pod,0
1781,1955,Xtra,0
1782,1955,Znap,0
1783,1955,Zooters,0
1784,1955,eLAB,0
1785,1956,12V,0
1786,1956,4 Juniors,0
1787,1956,4.5V,0
1788,1956,9V,0
1789,1956,Action Wheelers,0
1790,1956,Advent,0
1791,1956,Adventurers,0
1792,1956,Agents,0
1793,1956,Airport,0
1794,1956,Alien Conquest,0
1795,1956,Alpha Team,0
1796,1956,Angry Birds,0
1797,1956,Aquanauts,0
1798,1956,Aquaraiders I,0
1799,1956,Aquaraiders II,0
1800,1956,Aquasharks,0
1801,1956,Aquazone,0
1802,1956,Architecture,0
1803,1956,Arctic,0
1804,1956,Atlantis,0
1805,1956,Avatar,0
1806,1956,Avatar: The Last Airbender,0
1807,1956,Avengers,0
1808,1956,Basic,0
1809,1956,Basic Model,0
1810,1956,Basic Set,0
1811,1956,Basketball,0
1812,1956,Batman,0
1813,1956,Belville,0
1814,1956,Ben 10,0
1815,1956,Bionicle,0
1816,1956,Black Falcons,0
1817,1956,Black Knights,0
1818,1956,Blacktron I,0
1819,1956,Blacktron II,0
1820,1956,Boat,0
1821,1956,Bob the Builder,0
1822,1956,Books,1
1823,1956,Brick Sketches,0
1824,1956,BrickLink Designer Program,0
1825,1956,Brickheadz,0
1826,1956,Bricktober,0
1827,1956,Building,0
1828,1956,Building Set with People,0
1829,1956,Bulk Bricks,0
1830,1956,Cargo,0
1831,1956,Cars,0
1832,1956,Castle,0
1833,1956,Chinese Traditional Festivals,0
1834,1956,Christmas,0
1835,1956,Cities of Wonders,0
1836,1956,City,0
1837,1956,City Center,0
1838,1956,Classic,0
1839,1956,Classic Basic,0
1840,1956,Classic Castle,0
1841,1956,Classic Space,0
1842,1956,Classic Town,0
1843,1956,Clikits,0
1844,1956,Coast Guard,0
1845,1956,Collectible Minifigures,0
1846,1956,Competition,0
1847,1956,Constraction,0
1848,1956,Construction,0
1849,1956,Control Lab,0
1850,1956,Creator,0
1851,1956,Creator 3-in-1,0
1852,1956,Creator Expert,0
1853,1956,Crusaders,0
1854,1956,DC Comics,0
1855,1956,DC Comics Super Heroes,0
1856,1956,DC Super Hero Girls,0
1857,1956,DC Super Heroes,0
1858,1956,DFB Minifigures,0
1859,1956,DOTS,0
1860,1956,Dark Forest,0
1861,1956,Desert,0
